net_junctionCornerDetail;net_limitTurnSpeed;net_version;location_convBoundary;location_netOffset;location_origBoundary;location_projParameter;type_disallow;type_id;type_numLanes;type_oneway;type_priority;type_speed;edge_function;edge_id;lane_disallow;lane_id;lane_index;lane_length;lane_shape;lane_speed;edge_from;edge_name;edge_priority;edge_shape;edge_to;edge_type;param_key;param_value;edge_spreadType;tlLogic_id;tlLogic_offset;tlLogic_programID;tlLogic_type;phase_duration;phase_maxDur;phase_minDur;phase_state;junction_id;junction_incLanes;junction_intLanes;junction_shape;junction_type;junction_x;junction_y;request_cont;request_foes;request_index;request_response;connection_dir;connection_from;connection_fromLane;connection_state;connection_to;connection_toLane;connection_via;connection_linkIndex;connection_tl;connection_keepClear
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;0;110001110000001111;6;000001110000001111;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;1;001011110000001110;7;001001110000001110;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;1;001000001000001000;8;001000001000001000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;0;001000000100001000;9;000000000000000000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;0;011000000011111000;10;010000000010000000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;0;011000000011111000;11;010000000010000000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;1;111000000011000111;12;010000000010000111;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;1;000000000010000110;13;000000000010000110;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;0;000000000000000110;14;000000000000000110;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;0;000001111110001110;15;000001111000001110;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;1;000001110001011110;16;000001110001001110;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49471420;-75926225#2_0 -75926225#2_1 -197879536#3_0 791811233#30_0 791811233#30_1 1087560658_0;:49471420_0_0 :49471420_1_0 :49471420_1_1 :49471420_18_0 :49471420_19_0 :49471420_5_0 :49471420_6_0 :49471420_20_0 :49471420_21_0 :49471420_9_0 :49471420_10_0 :49471420_10_1 :49471420_22_0 :49471420_23_0 :49471420_14_0 :49471420_15_0 :49471420_24_0 :49471420_25_0;1493.42,944.41 1493.90,931.62 1491.68,931.09 1490.92,930.50 1490.38,929.71 1490.08,928.69 1490.01,927.47 1483.62,927.24 1483.09,929.45 1482.50,930.21 1481.69,930.74 1480.67,931.04 1479.43,931.12 1479.03,943.91 1481.23,944.42 1481.99,945.00 1482.52,945.80 1482.82,946.81 1482.89,948.03 1489.28,948.26 1489.81,946.05 1490.39,945.29 1491.18,944.77 1492.20,944.47;traffic_light;1486.45;937.74;1;000001000001000001;17;000001000001000001;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483847;-192469472#3_0 6007194#3_0;:49483847_0_0 :49483847_1_0 :49483847_2_0 :49483847_3_0;688.72,691.18 688.93,684.79 686.72,684.27 685.96,683.69 685.43,682.89 685.14,681.88 685.07,680.66 681.87,680.54 681.43,694.97 684.63,695.05 685.12,692.84 685.70,692.08 686.49,691.55 687.50,691.25;right_before_left;683.20;687.80;0;1000;0;0000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483847;-192469472#3_0 6007194#3_0;:49483847_0_0 :49483847_1_0 :49483847_2_0 :49483847_3_0;688.72,691.18 688.93,684.79 686.72,684.27 685.96,683.69 685.43,682.89 685.14,681.88 685.07,680.66 681.87,680.54 681.43,694.97 684.63,695.05 685.12,692.84 685.70,692.08 686.49,691.55 687.50,691.25;right_before_left;683.20;687.80;0;0100;1;0100;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483847;-192469472#3_0 6007194#3_0;:49483847_0_0 :49483847_1_0 :49483847_2_0 :49483847_3_0;688.72,691.18 688.93,684.79 686.72,684.27 685.96,683.69 685.43,682.89 685.14,681.88 685.07,680.66 681.87,680.54 681.43,694.97 684.63,695.05 685.12,692.84 685.70,692.08 686.49,691.55 687.50,691.25;right_before_left;683.20;687.80;0;0010;2;0000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483847;-192469472#3_0 6007194#3_0;:49483847_0_0 :49483847_1_0 :49483847_2_0 :49483847_3_0;688.72,691.18 688.93,684.79 686.72,684.27 685.96,683.69 685.43,682.89 685.14,681.88 685.07,680.66 681.87,680.54 681.43,694.97 684.63,695.05 685.12,692.84 685.70,692.08 686.49,691.55 687.50,691.25;right_before_left;683.20;687.80;0;0001;3;0001;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;100010001000;0;000000001000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;011110011000;1;011000011000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;010001111000;2;010001011000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;100010000111;3;000000000000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;1;011110000110;4;011000000000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;1;010001000100;5;010001000100;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;010000100100;6;010000000000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;110000011011;7;010000011011;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;001000010010;8;001000010010;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;000100010010;9;000000000000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;0;000011110110;10;000000000000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483849;711654873#3_0 -192469476#2_0 192469472#2_0 829470070#4_0;:49483849_0_0 :49483849_1_0 :49483849_2_0 :49483849_3_0 :49483849_12_0 :49483849_13_0 :49483849_6_0 :49483849_7_0 :49483849_8_0 :49483849_9_0 :49483849_10_0 :49483849_14_0;753.02,691.18 752.86,687.98 750.66,687.50 749.91,686.80 749.40,685.79 749.11,684.48 749.06,682.86 742.67,682.62 742.14,684.83 741.55,685.58 740.75,686.11 739.73,686.41 738.49,686.48 738.27,692.87 740.47,693.40 741.22,693.98 741.75,694.77 742.04,695.79 742.09,697.01 748.49,697.28 749.10,693.98 749.75,692.81 750.61,691.95 751.70,691.40;priority;745.60;689.93;1;000010001001;11;000010001001;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483850;711654873#1_0 837239920#3_0;:49483850_0_0 :49483850_1_0 :49483850_2_0 :49483850_3_0;810.72,690.31 810.85,687.12 808.63,686.58 807.86,685.99 807.33,685.19 807.03,684.18 806.96,682.95 803.76,682.84 803.23,685.08 802.64,685.86 801.82,686.42 800.79,686.75 799.53,686.86 799.52,690.06 801.73,690.51 802.49,691.07 803.02,691.85 803.33,692.85 803.40,694.07 806.60,694.17 807.11,691.95 807.69,691.19 808.48,690.67 809.49,690.37;right_before_left;805.17;688.48;0;0100;0;0000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483850;711654873#1_0 837239920#3_0;:49483850_0_0 :49483850_1_0 :49483850_2_0 :49483850_3_0;810.72,690.31 810.85,687.12 808.63,686.58 807.86,685.99 807.33,685.19 807.03,684.18 806.96,682.95 803.76,682.84 803.23,685.08 802.64,685.86 801.82,686.42 800.79,686.75 799.53,686.86 799.52,690.06 801.73,690.51 802.49,691.07 803.02,691.85 803.33,692.85 803.40,694.07 806.60,694.17 807.11,691.95 807.69,691.19 808.48,690.67 809.49,690.37;right_before_left;805.17;688.48;0;1100;1;0000;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483850;711654873#1_0 837239920#3_0;:49483850_0_0 :49483850_1_0 :49483850_2_0 :49483850_3_0;810.72,690.31 810.85,687.12 808.63,686.58 807.86,685.99 807.33,685.19 807.03,684.18 806.96,682.95 803.76,682.84 803.23,685.08 802.64,685.86 801.82,686.42 800.79,686.75 799.53,686.86 799.52,690.06 801.73,690.51 802.49,691.07 803.02,691.85 803.33,692.85 803.40,694.07 806.60,694.17 807.11,691.95 807.69,691.19 808.48,690.67 809.49,690.37;right_before_left;805.17;688.48;0;0011;2;0011;;;;;;;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49483850;711654873#1_0 837239920#3_0;:49483850_0_0 :49483850_1_0 :49483850_2_0 :49483850_3_0;810.72,690.31 810.85,687.12 808.63,686.58 807.86,685.99 807.33,685.19 807.03,684.18 806.96,682.95 803.76,682.84 803.23,685.08 802.64,685.86 801.82,686.42 800.79,686.75 799.53,686.86 799.52,690.06 801.73,690.51 802.49,691.07 803.02,691.85 803.33,692.85 803.40,694.07 806.60,694.17 807.11,691.95 807.69,691.19 808.48,690.67 809.49,690.37;right_before_left;805.17;688.48;0;0010;3;0010;;;;;;;;;;
